宜宾五粮液机场,511502,四川省宜宾市翠屏区,104.528071,28.853245
攀枝花保安营机场,510411,四川省攀枝花市仁和区,101.799344,26.534465
西昌青山机场,513401,四川省凉山彝族自治州西昌市,102.186732,27.98366
泸州云龙机场,510521,四川省泸州市泸县,105.471636,29.025707
四川九寨黄龙机场,513224,四川省阿坝藏族羌族自治州松潘县,103.685223,32.85126
阿坝红原机场,513233,四川省阿坝藏族羌族自治州红原县,102.354384,32.529964
甘孜康定机场,513301,四川省甘孜藏族自治州康定市,101.741183,30.140016
稻城亚丁机场,513337,四川省甘孜藏族自治州稻城县,100.063001,29.312684
甘孜格萨尔机场,513330,四川省甘孜藏族自治州德格县,99.558841,31.752892
铜仁凤凰机场,520628,贵州省铜仁市松桃苗族自治县,109.314086,27.882182
遵义新舟机场,520302,贵州省遵义市红花岗区,107.251009,27.807488
遵义茅台机场,520382,贵州省遵义市仁怀市,106.439915,27.959119
六盘水月照机场,520204,贵州省六盘水市水城区,104.981134,26.605371
兴义万峰林机场,522301,贵州省黔西南布依族苗族自治州兴义市,104.961777,25.082489
安顺黄果树机场,520402,贵州省安顺市西秀区,105.877769,26.2568
荔波机场,522722,贵州省黔南布依族苗族自治州荔波县,107.966178,25.447688
毕节飞雄机场,520521,贵州省毕节市大方县,105.477022,27.263751
威宁草海机场(建设中),520526,贵州省毕节市威宁彝族回族苗族自治县,104.341432,26.859025
黎平机场,522631,贵州省黔东南苗族侗族自治州黎平县,109.15511,26.31879
贵阳龙洞堡国际机场,520102,贵州省贵阳市南明区,106.80582,26.538587
昭通机场,530602,云南省昭通市昭阳区,103.757674,27.323525
云南弥勒通用机场,532504,云南省红河哈尼族彝族自治州弥勒市,103.410376,24.293221
西双版纳嘎洒国际机场,532801,云南省西双版纳傣族自治州景洪市,100.764783,21.972406
大理荒草坝机场,532901,云南省大理白族自治州大理市,100.320886,25.647103
迪庆香格里拉机场,533401,云南省迪庆藏族自治州香格里拉市,99.679936,27.789495
丽江三义国际机场,530702,云南省丽江市古城区,100.24646,26.671508
